,arrival_date,state,district,market,variety,modal_price
4426,Oct,Maharashtra,Vashim,Mangrulpeer,Yellow,3593.0
4427,Oct,Maharashtra,Vashim,Manora,Other,3625.0
4419,Oct,Maharashtra,Parbhani,Pathari,Other,3300.0
4408,Oct,Maharashtra,Nashik,Sinner,Other,3558.75
4407,Oct,Maharashtra,Nashik,Lasalgaon(Niphad),Other,3544.0
4406,Oct,Maharashtra,Nashik,Lasalgaon,Other,3540.6
4387,Oct,Maharashtra,Latur,Nilanga,Yellow,3625.0
4388,Oct,Maharashtra,Latur,Udgir,Other,3611.75
4389,Oct,Maharashtra,Latur,Udgir(Devanibud),Yellow,3690.0
4390,Oct,Maharashtra,Nagpur,Bhiwapur,Yellow,3562.5
4391,Oct,Maharashtra,Nagpur,Katol,Yellow,3371.4285714285716
4392,Oct,Maharashtra,Nagpur,Mandhal,Yellow,3378.0
4393,Oct,Maharashtra,Nagpur,Nagpur,Other,3595.5
4394,Oct,Maharashtra,Nagpur,Savner,Yellow,3125.0
4395,Oct,Maharashtra,Nagpur,Umared,Yellow,3450.0
4396,Oct,Maharashtra,Nanded,Bhokar,Yellow,3342.0
4397,Oct,Maharashtra,Nanded,Himalyatnagar,Yellow,3350.0
4398,Oct,Maharashtra,Nanded,Mudkhed,Other,3500.0
4399,Oct,Maharashtra,Nanded,Mukhed,Yellow,3475.0
4400,Oct,Maharashtra,Nanded,Nanded,Other,3457.5
4401,Oct,Maharashtra,Nandurbar,Nandurbar,Other,3560.0
4402,Oct,Maharashtra,Nandurbar,Navapur,Other,3500.0
4403,Oct,Maharashtra,Nandurbar,Shahada,Other,3401.0
4404,Oct,Maharashtra,Nashik,Dindori,Yellow,3625.0
4405,Oct,Maharashtra,Nashik,Kalvan,Other,3488.0
4428,Oct,Maharashtra,Vashim,Risod,Other,3592.5
4386,Oct,Maharashtra,Latur,Latur(Murud),Yellow,3537.75
4429,Oct,Maharashtra,Vashim,Washim,Yellow,3533.3333333333335
4431,Oct,Maharashtra,Wardha,Arvi,Yellow,3500.0
4455,Oct,Rajasthan,Chittorgarh,Badrisadri,Other,3554.6666666666665
4456,Oct,Rajasthan,Chittorgarh,Nimbahera,Other,3459.0
4457,Oct,Rajasthan,Chittorgarh,Pratapgarh,Other,3413.0
4458,Oct,Rajasthan,Chittorgarh,Pratapgarh,Yellow,3498.0
4459,Oct,Rajasthan,Jhalawar,Aklera,Other,3565.8
4460,Oct,Rajasthan,Jhalawar,Bhawani Mandi,Other,3546.6
4461,Oct,Rajasthan,Jhalawar,Bhawani Mandi(Choumehla),Other,3565.4
4462,Oct,Rajasthan,Jhalawar,Bhawani Mandi(Raipur),Other,3441.0
4454,Oct,Rajasthan,Bundi,Keshoraipatan,Other,3593.75
4463,Oct,Rajasthan,Jhalawar,Jhalarapatan,Other,3565.0
4465,Oct,Rajasthan,Kota,Chechat,Other,3570.0
4466,Oct,Rajasthan,Kota,Itawa,Other,3436.6
4467,Oct,Rajasthan,Kota,Kota,Other,3645.0
4468,Oct,Rajasthan,Kota,Ramaganj Mandi,Other,3567.8
4469,Oct,Rajasthan,Swai Madhopur,Sawai Madhopur,Other,3315.0
4470,Oct,Rajasthan,Udaipur,Udaipur,Other,3550.0
4471,Oct,Telangana,Medak,Zaheerabad,Black,3613.0
4472,Oct,Telangana,Nizamabad,Nizamabad,Yellow,1736.0
4464,Oct,Rajasthan,Jhalawar,Khanpur,Other,3654.8
4453,Oct,Rajasthan,Bundi,Bundi,Other,3436.0
4452,Oct,Rajasthan,Baran,Chhabra,Other,3558.5
4451,Oct,Rajasthan,Baran,Baran,Other,3322.5
4432,Oct,Maharashtra,Wardha,Ashti(Karanja),Yellow,3470.8333333333335
4433,Oct,Maharashtra,Wardha,Hinganghat,Yellow,3333.3333333333335
4434,Oct,Maharashtra,Wardha,Pulgaon,Yellow,3457.5
4435,Oct,Maharashtra,Wardha,Samudrapur,Yellow,3535.0
4436,Oct,Maharashtra,Wardha,Sindi,Yellow,3627.5
4437,Oct,Maharashtra,Wardha,Sindi(Selu),Yellow,3418.0
4438,Oct,Maharashtra,Wardha,Wardha,Yellow,3459.0
4439,Oct,Maharashtra,Yavatmal,Babhulgaon,Yellow,3421.0
4440,Oct,Maharashtra,Yavatmal,Digras,Yellow,3535.0
4441,Oct,Maharashtra,Yavatmal,Kalamb,Yellow,3320.0
4442,Oct,Maharashtra,Yavatmal,Ner Parasopant,Yellow,3400.0
4443,Oct,Maharashtra,Yavatmal,Pandhakawada,Yellow,3300.0
4444,Oct,Maharashtra,Yavatmal,Umarked(Danki),Yellow,3500.0
4445,Oct,Maharashtra,Yavatmal,Umarkhed,Yellow,3500.0
4446,Oct,Maharashtra,Yavatmal,Vani,Yellow,3496.0
4447,Oct,Maharashtra,Yavatmal,Yeotmal,Yellow,3375.0
4448,Oct,Rajasthan,Baran,Anta,Other,3149.0
4449,Oct,Rajasthan,Baran,Atru,Other,3529.6
4450,Oct,Rajasthan,Baran,Atru(Kawai Salpura),Other,3576.25
4430,Oct,Maharashtra,Vashim,Washim(Ansing),Yellow,3475.0
4295,Oct,Madhya Pradesh,Shajapur,Soyatkalan,Other,3365.0
4384,Oct,Maharashtra,Latur,Chakur,Yellow,3643.6666666666665
4383,Oct,Maharashtra,Latur,Ausa,Yellow,3721.0
4319,Oct,Madhya Pradesh,Vidisha,Lateri,Yellow,3378.3333333333335
4320,Oct,Madhya Pradesh,Vidisha,Shamshabad,Yellow,3416.5
4321,Oct,Madhya Pradesh,Vidisha,Sironj,Other,3429.2
4322,Oct,Madhya Pradesh,Vidisha,Vidisha,Yellow,3495.0
4323,Oct,Maharashtra,Ahmednagar,Ahmednagar,Other,3437.5
4324,Oct,Maharashtra,Ahmednagar,Kopargaon,Other,3478.6666666666665
4325,Oct,Maharashtra,Ahmednagar,Rahuri(Vambori),Other,3300.0
4326,Oct,Maharashtra,Ahmednagar,Sangamner,Other,3495.0
4318,Oct,Madhya Pradesh,Vidisha,Ganjbasoda,Yellow,3381.0
4327,Oct,Maharashtra,Ahmednagar,Shrirampur,Other,3612.5
4329,Oct,Maharashtra,Akola,Akot,Yellow,3500.0
4330,Oct,Maharashtra,Akola,Balapur,Yellow,3560.0
4331,Oct,Maharashtra,Akola,Murtizapur,Yellow,3440.0
4332,Oct,Maharashtra,Akola,Patur,Other,3230.0
4333,Oct,Maharashtra,Akola,Telhara,Yellow,3325.0
4334,Oct,Maharashtra,Amarawati,Achalpur,Other,3325.0
4335,Oct,Maharashtra,Amarawati,Amarawati,Other,3417.5
4336,Oct,Maharashtra,Amarawati,Anajngaon,Yellow,3316.6666666666665
4328,Oct,Maharashtra,Akola,Akola,Yellow,3470.0
4317,Oct,Madhya Pradesh,Ujjain,Unhel,Soyabeen,355.1666666666667
4316,Oct,Madhya Pradesh,Ujjain,Ujjain,Yellow,3637.0
4315,Oct,Madhya Pradesh,Ujjain,Tarana,Yellow,3524.0
4296,Oct,Madhya Pradesh,Shajapur,Susner,Yellow,3600.0
4297,Oct,Madhya Pradesh,Shehdol,Shahdol,Other,3415.0
4298,Oct,Madhya Pradesh,Sheopur,Sheopurbadod,Other,3306.0
4299,Oct,Madhya Pradesh,Sheopur,Sheopurkalan,Soyabeen,3378.5
4300,Oct,Madhya Pradesh,Shivpuri,Barad,Yellow,3462.5
4301,Oct,Madhya Pradesh,Shivpuri,Karera,Other,3545.0
4302,Oct,Madhya Pradesh,Shivpuri,Khatora,Other,3374.0
4303,Oct,Madhya Pradesh,Shivpuri,Kolaras,Other,3452.6
4304,Oct,Madhya Pradesh,Shivpuri,Pichhour,Other,3400.0
4305,Oct,Madhya Pradesh,Shivpuri,Pohari,Yellow,3431.5
4306,Oct,Madhya Pradesh,Shivpuri,Rannod,Black,3141.0
4307,Oct,Madhya Pradesh,Shivpuri,Shivpuri,Other,3414.6666666666665
4308,Oct,Madhya Pradesh,Tikamgarh,Khargapur,Black,3234.0
4309,Oct,Madhya Pradesh,Tikamgarh,Niwadi,Yellow,3572.5
4310,Oct,Madhya Pradesh,Tikamgarh,Tikamgarh,Yellow,3323.25
4311,Oct,Madhya Pradesh,Ujjain,Badnagar,Yellow,3560.0
4312,Oct,Madhya Pradesh,Ujjain,Khachrod,Yellow,3577.2
4313,Oct,Madhya Pradesh,Ujjain,Mahidpur,Yellow,3494.8
4314,Oct,Madhya Pradesh,Ujjain,Nagda,Yellow,3534.2
4337,Oct,Maharashtra,Amarawati,Chandur Bazar,Yellow,3256.0
4338,Oct,Maharashtra,Amarawati,Chandur Railway,Yellow,3355.0
4339,Oct,Maharashtra,Amarawati,Daryapur,Yellow,3472.5
4340,Oct,Maharashtra,Amarawati,Dhamngaon-Railway,Yellow,3435.0
4364,Oct,Maharashtra,Buldhana,Shegaon,Yellow,3377.5
4365,Oct,Maharashtra,Chandrapur,Chandrapur,Other,3519.25
4366,Oct,Maharashtra,Chandrapur,Rajura,Yellow,3554.6666666666665
4367,Oct,Maharashtra,Dhule,Shirpur,Yellow,3451.0
4368,Oct,Maharashtra,Hingoli,Hingoli,Other,3492.5
4369,Oct,Maharashtra,Hingoli,Hingoli(Kanegoan Naka),Yellow,3545.0
4370,Oct,Maharashtra,Hingoli,Jawala-Bajar,Other,3450.0
4371,Oct,Maharashtra,Hingoli,Kalamnuri,Yellow,3400.0
4372,Oct,Maharashtra,Hingoli,Sengoan,Yellow,3493.75
4373,Oct,Maharashtra,Jalana,Bhokardan,Yellow,3575.0
4374,Oct,Maharashtra,Jalana,Jalana,Yellow,3553.0
4375,Oct,Maharashtra,Jalana,Partur,Yellow,3488.0
4376,Oct,Maharashtra,Jalgaon,Amalner,Other,3400.0
4377,Oct,Maharashtra,Jalgaon,Chalisgaon,Other,3100.0
4378,Oct,Maharashtra,Jalgaon,Chopada,Yellow,3526.0
4379,Oct,Maharashtra,Jalgaon,Jalgaon,Other,3350.0
4380,Oct,Maharashtra,Jalgaon,Pachora,Other,3525.0
4381,Oct,Maharashtra,Latur,Ahmedpur,Yellow,3438.75
4382,Oct,Maharashtra,Latur,Aurad Shahajani,Yellow,3552.3333333333335
4363,Oct,Maharashtra,Buldhana,Sangrampur(Varvatbakal),Other,3375.0
4473,Oct,Uttar Pradesh,Kanpur,Kanpur(Grain),Soyabeen,4830.0
4362,Oct,Maharashtra,Buldhana,Nandura,Yellow,3527.2
4360,Oct,Maharashtra,Buldhana,Malkapur,Yellow,3420.0
4341,Oct,Maharashtra,Amarawati,Morshi,Other,3428.5
4342,Oct,Maharashtra,Amarawati,Nanggaon,Yellow,3285.0
4343,Oct,Maharashtra,Aurangabad,Aurangabad,Other,3450.0
4344,Oct,Maharashtra,Aurangabad,Lasur Station,Other,3600.0
4345,Oct,Maharashtra,Aurangabad,Sillod,Other,3500.0
4346,Oct,Maharashtra,Beed,Ambejaogai,Yellow,3580.0
4347,Oct,Maharashtra,Beed,Beed,Yellow,3511.0
4348,Oct,Maharashtra,Beed,Gevrai,Yellow,3348.5
4349,Oct,Maharashtra,Beed,Kaij,Yellow,3500.0
4350,Oct,Maharashtra,Beed,Kille Dharur,Yellow,3519.0
4351,Oct,Maharashtra,Beed,Majalgaon,Other,3480.25
4352,Oct,Maharashtra,Beed,Parali Vaijyanath,Other,3623.0
4353,Oct,Maharashtra,Bhandara,Bhandara,Yellow,3560.0
4354,Oct,Maharashtra,Buldhana,Buldhana,Yellow,3550.0
4355,Oct,Maharashtra,Buldhana,Buldhana(Dhad),Yellow,3287.5
4356,Oct,Maharashtra,Buldhana,Chikali,Yellow,3416.25
4357,Oct,Maharashtra,Buldhana,Deoulgaon Raja,Yellow,3211.5
4358,Oct,Maharashtra,Buldhana,Khamgaon,Yellow,3385.5
4359,Oct,Maharashtra,Buldhana,Lonar,Yellow,3500.4
4361,Oct,Maharashtra,Buldhana,Mehekar,Other,3505.0
4474,Oct,Uttar Pradesh,Lalitpur,Lalitpur,Yellow,3535.0
4113,Nov,Uttar Pradesh,Lalitpur,Lalitpur,Yellow,3534.0
4112,Nov,Uttar Pradesh,Kanpur,Kanpur(Grain),Soyabeen,4710.714285714285
4106,Nov,Rajasthan,Kota,Kota,Other,3581.4285714285716
4110,Nov,Telangana,Nizamabad,Banswada,Soyabeen,3399.0
3864,Nov,Madhya Pradesh,Mandsaur,Piplya,Yellow,3665.0
3865,Nov,Madhya Pradesh,Mandsaur,Shamgarh,Soyabeen,3537.5
3866,Nov,Madhya Pradesh,Mandsaur,Sitmau,Other,3500.0
3867,Nov,Madhya Pradesh,Narsinghpur,Gadarwada,Yellow,3453.8
3868,Nov,Madhya Pradesh,Narsinghpur,Kareli,Yellow,3305.3333333333335
3869,Nov,Madhya Pradesh,Narsinghpur,Narsinghpur,Other,3255.3333333333335
3870,Nov,Madhya Pradesh,Neemuch,Manasa,Other,4001.0
3871,Nov,Madhya Pradesh,Neemuch,Neemuch,Yellow,3575.0
3863,Nov,Madhya Pradesh,Mandsaur,Piplya,Soyabeen,3557.5
3872,Nov,Madhya Pradesh,Panna,Devandranagar,Soyabeen,3470.0
3874,Nov,Madhya Pradesh,Raisen,Gairatganj,Yellow,3399.3333333333335
3875,Nov,Madhya Pradesh,Raisen,Obedullaganj,Yellow,3210.0
3876,Nov,Madhya Pradesh,Raisen,Raisen,Other,3106.0
3877,Nov,Madhya Pradesh,Raisen,Raisen,Yellow,3212.0
3878,Nov,Madhya Pradesh,Raisen,Silvani,Black,3350.0
3879,Nov,Madhya Pradesh,Rajgarh,Biaora,Yellow,3446.6666666666665
3880,Nov,Madhya Pradesh,Rajgarh,Chhapiheda,Other,3510.4
3881,Nov,Madhya Pradesh,Rajgarh,Jeerapur,Other,3400.0
3873,Nov,Madhya Pradesh,Raisen,Begamganj,Other,3391.6666666666665
3862,Nov,Madhya Pradesh,Mandsaur,Piplya,Other,3650.0
3861,Nov,Madhya Pradesh,Mandsaur,Piplya,Local,3600.0
3860,Nov,Madhya Pradesh,Mandsaur,Mandsaur,Other,3512.1666666666665
3841,Nov,Madhya Pradesh,Indore,Gautampura,Other,3463.5714285714284
3842,Nov,Madhya Pradesh,Indore,Indore,Yellow,3567.5
3843,Nov,Madhya Pradesh,Indore,Mhow,Other,3504.1666666666665
3844,Nov,Madhya Pradesh,Indore,Sanwer,Yellow,3567.6666666666665
3845,Nov,Madhya Pradesh,Jabalpur,Jabalpur,Yellow,2450.0
3846,Nov,Madhya Pradesh,Jhabua,Jhabua,Yellow,3345.0
3847,Nov,Madhya Pradesh,Jhabua,Petlawad,Yellow,3521.3333333333335
3848,Nov,Madhya Pradesh,Jhabua,Thandla,Yellow,3305.0
3849,Nov,Madhya Pradesh,Khandwa,Harsood,Yellow,3609.3333333333335
3850,Nov,Madhya Pradesh,Khandwa,Khandwa,Yellow,3526.5
3851,Nov,Madhya Pradesh,Khandwa,Pandhana,Other,3475.0
3852,Nov,Madhya Pradesh,Khargone,Badwaha,Yellow,3460.0
3853,Nov,Madhya Pradesh,Khargone,Bhikangaon,Other,3543.6666666666665
3854,Nov,Madhya Pradesh,Khargone,Karhi,Other,3355.0
3855,Nov,Madhya Pradesh,Khargone,Kasrawad,Soyabeen,3210.0
3856,Nov,Madhya Pradesh,Khargone,Khargone,Other,3502.714285714286
3857,Nov,Madhya Pradesh,Khargone,Sanawad,Other,3220.0
3858,Nov,Madhya Pradesh,Khargone,Sanawad,Soyabeen,3440.0
3859,Nov,Madhya Pradesh,Mandsaur,Daloda,Soyabeen,3606.6666666666665
3882,Nov,Madhya Pradesh,Rajgarh,Jeerapur,Yellow,3400.0
3883,Nov,Madhya Pradesh,Rajgarh,Khilchipur,Soyabeen,3416.6666666666665
3884,Nov,Madhya Pradesh,Rajgarh,Khujner,Yellow,3540.0
3885,Nov,Madhya Pradesh,Rajgarh,Kurawar,Yellow,3585.3333333333335
3909,Nov,Madhya Pradesh,Satna,Satna,Other,3041.2
3910,Nov,Madhya Pradesh,Sehore,Ashta,Yellow,3613.0
3911,Nov,Madhya Pradesh,Sehore,Ichhawar,Other,3660.0
3912,Nov,Madhya Pradesh,Sehore,Ichhawar,Yellow,3511.25
3913,Nov,Madhya Pradesh,Sehore,Jawar,Soyabeen,3519.0
3914,Nov,Madhya Pradesh,Sehore,Nasrullaganj,Yellow,3434.0
3915,Nov,Madhya Pradesh,Sehore,Sehore,Yellow,3446.0
3916,Nov,Madhya Pradesh,Sehore,Shyampur,Yellow,3457.4
3917,Nov,Madhya Pradesh,Shajapur,Agar,Other,3511.6666666666665
3918,Nov,Madhya Pradesh,Shajapur,Akodia,Other,3526.6666666666665
3919,Nov,Madhya Pradesh,Shajapur,Badod,Yellow,3460.0
3920,Nov,Madhya Pradesh,Shajapur,Kalapipal,Yellow,3418.1428571428573
3921,Nov,Madhya Pradesh,Shajapur,Maksi,Other,3516.6666666666665
3922,Nov,Madhya Pradesh,Shajapur,Momanbadodiya,Yellow,3509.0
3923,Nov,Madhya Pradesh,Shajapur,Nalkehda,Other,3556.0
3924,Nov,Madhya Pradesh,Shajapur,Shajapur,Other,3557.8
3925,Nov,Madhya Pradesh,Shajapur,Shujalpur,Other,3470.0
3926,Nov,Madhya Pradesh,Shajapur,Soyatkalan,Other,3400.0
3927,Nov,Madhya Pradesh,Shajapur,Susner,Yellow,3512.4
3908,Nov,Madhya Pradesh,Sagar,Shahagarh,Other,3133.3333333333335
3840,Nov,Madhya Pradesh,Hoshangabad,Pipariya,Other,3140.5
3907,Nov,Madhya Pradesh,Sagar,Sagar,Yellow,3475.0
3905,Nov,Madhya Pradesh,Sagar,Rahatgarh,Yellow,3285.0
3886,Nov,Madhya Pradesh,Rajgarh,Narsinghgarh,Yellow,3534.0
3887,Nov,Madhya Pradesh,Rajgarh,Pachaur,Yellow,3558.3333333333335
3888,Nov,Madhya Pradesh,Rajgarh,Sarangpur,Yellow,3494.4
3889,Nov,Madhya Pradesh,Rajgarh,Suthalia,Black,3555.0
3890,Nov,Madhya Pradesh,Rajgarh,Suthalia,Other,3300.0
3891,Nov,Madhya Pradesh,Ratlam,A lot,Yellow,3541.25
3892,Nov,Madhya Pradesh,Ratlam,Jaora,Other,3692.0
3893,Nov,Madhya Pradesh,Ratlam,Ratlam,Yellow,3576.0
3894,Nov,Madhya Pradesh,Ratlam,Sailana,Other,3551.5
3895,Nov,Madhya Pradesh,Ratlam,Taal,Soyabeen,3589.5
3896,Nov,Madhya Pradesh,Rewa,Rewa,Other,3161.0
3897,Nov,Madhya Pradesh,Sagar,Bamora,Yellow,2745.0
3898,Nov,Madhya Pradesh,Sagar,Banda,Other,3450.0
3899,Nov,Madhya Pradesh,Sagar,Banda,Soyabeen,3285.0
3900,Nov,Madhya Pradesh,Sagar,Bina,Yellow,3317.8571428571427
3901,Nov,Madhya Pradesh,Sagar,Deori,Soyabeen,3399.0
3902,Nov,Madhya Pradesh,Sagar,Garhakota,Yellow,3508.0
3903,Nov,Madhya Pradesh,Sagar,Jaisinagar,Soyabeen,3362.5
3904,Nov,Madhya Pradesh,Sagar,Khurai,Soyabeen,3316.75
3906,Nov,Madhya Pradesh,Sagar,Rehli,Yellow,3500.0
3928,Nov,Madhya Pradesh,Shehdol,Shahdol,Other,3147.0
3839,Nov,Madhya Pradesh,Hoshangabad,Itarsi,Yellow,3490.1666666666665
3837,Nov,Madhya Pradesh,Harda,Timarni,Soyabeen,3511.4
3773,Nov,Karnataka,Bidar,Bhalki,Soyabeen,3565.5
3774,Nov,Karnataka,Bidar,Bidar,Soyabeen,3585.0
3775,Nov,Karnataka,Dharwad,Dharwar,Soyabeen,3558.0
3776,Nov,Karnataka,Dharwad,Hubli (Amaragol),Soyabeen,3422.1666666666665
3777,Nov,Karnataka,Dharwad,Kalagategi,Soyabeen,3522.5
3778,Nov,Karnataka,Gulbarga,Gulbarga,Soyabeen,3226.4
3779,Nov,Karnataka,Haveri,Hanagal,Soyabeen,3702.0
3780,Nov,Karnataka,Haveri,Haveri,Soyabeen,3400.0
3772,Nov,Karnataka,Belgaum,Sankeshwar,Soyabeen,3700.0
3781,Nov,Karnataka,Haveri,Shiggauv,Soyabeen,3559.5
3783,Nov,Madhya Pradesh,Alirajpur,Jobat,Other,3360.0
3784,Nov,Madhya Pradesh,Ashoknagar,Ashoknagar,Yellow,3518.8
3785,Nov,Madhya Pradesh,Ashoknagar,Chanderi,Soyabeen,3200.0
3786,Nov,Madhya Pradesh,Ashoknagar,Isagarh,Other,3490.0
3787,Nov,Madhya Pradesh,Ashoknagar,Isagarh,Yellow,3596.25
3788,Nov,Madhya Pradesh,Ashoknagar,Mungawali,Yellow,3411.6666666666665
3789,Nov,Madhya Pradesh,Ashoknagar,Shadora,Other,3445.5
3790,Nov,Madhya Pradesh,Badwani,Anjad,Other,3350.0
3782,Nov,Madhya Pradesh,Alirajpur,Alirajpur,Other,3338.4
3771,Nov,Karnataka,Belgaum,Bailahongal,Local,3570.0
3770,Nov,Karnataka,Bangalore,Bangalore,Soyabeen,4475.0
3769,Nov,Gujarat,Surat,S.Mandvi,Other,3000.0
4111,Nov,Telangana,Nizamabad,Nizamabad,Yellow,2305.0
3751,Nov,Chattisgarh,Durg,Khamhariya,Yellow,3362.5
3752,Nov,Chattisgarh,Kabirdham,Kawardha,Yellow,3308.4
3753,Nov,Chattisgarh,Kabirdham,Pandariya,Yellow,3275.0
3754,Nov,Chattisgarh,Mungeli,Munguli,Yellow,3357.1666666666665
3755,Nov,Chattisgarh,Rajnandgaon,Dongargaon,Local,3574.5
3756,Nov,Chattisgarh,Rajnandgaon,Dongargaon,Yellow,3522.5
3757,Nov,Chattisgarh,Rajnandgaon,Gandai,Local,2500.0
3758,Nov,Chattisgarh,Rajnandgaon,Gandai,Soyabeen,3399.0
3759,Nov,Chattisgarh,Rajnandgaon,Rajnandgaon,Yellow,3670.3333333333335
3760,Nov,Gujarat,Dahod,Dahod,Soyabeen,3684.285714285714
3761,Nov,Gujarat,Dahod,Jhalod,Other,3200.0
3762,Nov,Gujarat,Jamnagar,Jam Jodhpur,Soyabeen,3625.0
3763,Nov,Gujarat,Junagarh,Junagadh,Soyabeen,3464.285714285714
3764,Nov,Gujarat,Rajkot,Dhoraji,Yellow,3455.0
3765,Nov,Gujarat,Rajkot,Jasdan,Other,3000.0
3766,Nov,Gujarat,Sabarkantha,Himatnagar,Yellow,3350.0
3767,Nov,Gujarat,Sabarkantha,Khedbrahma,Other,3445.0
3768,Nov,Gujarat,Sabarkantha,Modasa,Yellow,3212.5
3791,Nov,Madhya Pradesh,Badwani,Badwani,Soyabeen,3000.0
3792,Nov,Madhya Pradesh,Badwani,Balwadi,Yellow,3550.0
3793,Nov,Madhya Pradesh,Badwani,Khetia,Other,3400.0
3794,Nov,Madhya Pradesh,Badwani,Sendhwa,Yellow,3596.75
3818,Nov,Madhya Pradesh,Dewas,Sonkatch,Yellow,3534.285714285714
3819,Nov,Madhya Pradesh,Dhar,Badnawar,Yellow,3613.3333333333335
3820,Nov,Madhya Pradesh,Dhar,Dhamnod,Yellow,3427.0
3821,Nov,Madhya Pradesh,Dhar,Dhar,Yellow,3566.0
3822,Nov,Madhya Pradesh,Dhar,Gandhwani,Yellow,3776.25
3823,Nov,Madhya Pradesh,Dhar,Kukshi,Yellow,3400.0
3824,Nov,Madhya Pradesh,Dhar,Manawar,Other,3538.2
3825,Nov,Madhya Pradesh,Dhar,Rajgarh,Yellow,3484.0
3826,Nov,Madhya Pradesh,Dindori,Gorakhpur,Local,3375.0
3827,Nov,Madhya Pradesh,Guna,Aron,Other,3450.6666666666665
3828,Nov,Madhya Pradesh,Guna,Binaganj,Other,3390.0
3829,Nov,Madhya Pradesh,Guna,Guna,Other,3528.0
3830,Nov,Madhya Pradesh,Guna,Kumbhraj,Other,3436.6666666666665
3831,Nov,Madhya Pradesh,Guna,Maksudangarh,Other,3484.4
3832,Nov,Madhya Pradesh,Guna,Raghogarh,Soyabeen,3442.5
3833,Nov,Madhya Pradesh,Harda,Harda,Soyabeen,2680.0
3834,Nov,Madhya Pradesh,Harda,Harda,Yellow,3370.0
3835,Nov,Madhya Pradesh,Harda,Khirakiya,Yellow,3541.6
3836,Nov,Madhya Pradesh,Harda,Siroli,Soyabeen,3453.8
3817,Nov,Madhya Pradesh,Dewas,Loharda,Soyabeen,3452.0
3838,Nov,Madhya Pradesh,Hoshangabad,Banapura,Yellow,3371.0
3816,Nov,Madhya Pradesh,Dewas,Loharda,Other,3575.3333333333335
3814,Nov,Madhya Pradesh,Dewas,Kannod,Soyabeen,3496.0
3795,Nov,Madhya Pradesh,Betul,Betul,Yellow,3551.6666666666665
3796,Nov,Madhya Pradesh,Betul,Multai,Yellow,3440.0
3797,Nov,Madhya Pradesh,Bhopal,Berasia,Soyabeen,3411.6666666666665
3798,Nov,Madhya Pradesh,Bhopal,Berasia,Yellow,3411.6666666666665
3799,Nov,Madhya Pradesh,Bhopal,Bhopal,Yellow,3554.6666666666665
3800,Nov,Madhya Pradesh,Burhanpur,Burhanpur,Yellow,3522.0
3801,Nov,Madhya Pradesh,Chhatarpur,Badamalhera,Soyabeen,3377.75
3802,Nov,Madhya Pradesh,Chhatarpur,Bijawar,Soyabeen,3453.25
3803,Nov,Madhya Pradesh,Chhatarpur,Chhatarpur,Other,3462.1428571428573
3804,Nov,Madhya Pradesh,Chhatarpur,Rajnagar,Yellow,3500.0
3805,Nov,Madhya Pradesh,Chhindwara,Chaurai,Other,3301.0
3806,Nov,Madhya Pradesh,Chhindwara,Chhindwara,Other,3375.0
3807,Nov,Madhya Pradesh,Chhindwara,Pandhurna,Yellow,3451.6666666666665
3808,Nov,Madhya Pradesh,Damoh,Damoh,Yellow,3461.0
3809,Nov,Madhya Pradesh,Damoh,Patharia,Yellow,3445.0
3810,Nov,Madhya Pradesh,Datia,Sevda,Black,3390.0
3811,Nov,Madhya Pradesh,Dewas,Bagli,Other,3236.0
3812,Nov,Madhya Pradesh,Dewas,Dewas,Other,3528.3333333333335
3813,Nov,Madhya Pradesh,Dewas,Haatpipliya,Yellow,3455.1666666666665
3815,Nov,Madhya Pradesh,Dewas,Khategaon,Soyabeen,3445.4285714285716
3929,Nov,Madhya Pradesh,Sheopur,Sheopurbadod,Other,3325.5
3750,Nov,Chattisgarh,Balodabazar,Bhatapara,Other,3132.0
3931,Nov,Madhya Pradesh,Shivpuri,Badarwas,Other,3240.0
4045,Nov,Maharashtra,Nandurbar,Taloda,Yellow,3450.0
4046,Nov,Maharashtra,Nashik,Kalvan,Other,3625.6666666666665
4047,Nov,Maharashtra,Nashik,Lasalgaon,Other,3555.0
4048,Nov,Maharashtra,Nashik,Lasalgaon(Niphad),Other,3591.6666666666665
4049,Nov,Maharashtra,Nashik,Sinner,Other,3524.6666666666665
4050,Nov,Maharashtra,Nashik,Yeola,Other,3078.0
4051,Nov,Maharashtra,Osmanabad,Kalamb(Osmanabad),Yellow,3649.8571428571427
4052,Nov,Maharashtra,Osmanabad,Murim,Yellow,3491.6666666666665
4044,Nov,Maharashtra,Nandurbar,Shahada,Other,3560.0
4053,Nov,Maharashtra,Osmanabad,Tuljapur,Other,3571.5
4055,Nov,Maharashtra,Parbhani,Jintur,Yellow,3534.1666666666665
4056,Nov,Maharashtra,Parbhani,Jintur(Bori),Yellow,3512.5
4057,Nov,Maharashtra,Parbhani,Manwat,Yellow,3450.0
4058,Nov,Maharashtra,Parbhani,Parbhani,Yellow,3477.0
4059,Nov,Maharashtra,Parbhani,Pathari,Other,3541.0
4060,Nov,Maharashtra,Parbhani,Pathari,Yellow,3551.0
4061,Nov,Maharashtra,Parbhani,Selu,Other,3450.0
4062,Nov,Maharashtra,Parbhani,Sonpeth,Yellow,3522.5
4054,Nov,Maharashtra,Parbhani,Gangakhed,Yellow,3633.3333333333335
4043,Nov,Maharashtra,Nandurbar,Navapur,Other,3171.0
