,Date,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
18091,8 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2485.0,2837.0,2781.0
18269,10 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2900.0,2900.0,2900.0
18276,10 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1100.0,2960.0,2950.0
18295,10 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2590.0,2958.0,2775.0
18310,10 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2485.0,2751.0,2700.0
18455,11 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2800.0,2800.0
18468,11 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2620.0,2952.0,2785.0
18478,11 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2789.0,2828.0,2789.0
18588,12 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2800.0,2800.0
18595,12 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,2960.0,2920.0
18616,12 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2702.0,2939.0,2820.0
18629,12 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2760.0,2804.0,2800.0
18786,13 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2900.0,2850.0
18793,13 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2975.0,2950.0
18815,13 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2631.0,2939.0,2785.0
18834,13 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,2831.0,2831.0
18945,14 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2825.0,2860.0,2850.0
19033,15 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2800.0,2800.0
19040,15 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,2995.0,2925.0
19060,15 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2620.0,2939.0,2780.0
19077,15 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2761.0,2850.0,2831.0
19260,17 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2780.0,2850.0,2800.0
19267,17 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,3015.0,2920.0
19288,17 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2631.0,2953.0,2790.0
19302,17 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,2867.0,2841.0
19472,18 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2850.0,2825.0
19479,18 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,3000.0,2900.0
19499,18 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2721.0,3020.0,2870.0
19514,18 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2672.0,2868.0,2859.0
19688,19 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2825.0,2900.0,2850.0
19696,19 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,3015.0,2950.0
19714,19 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2685.0,2954.0,2820.0
19902,20 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2800.0,2800.0
19910,20 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,500.0,3020.0,2965.0
19931,20 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2671.0,2958.0,2815.0
20096,21 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2850.0,2905.0,2850.0
20105,21 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,3060.0,3000.0
20127,21 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2677.0,2988.0,2835.0
20144,21 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2750.0,2866.0,2821.0
20285,22 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2850.0,2850.0,2850.0
20289,22 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1800.0,3050.0,2990.0
20295,22 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2700.0,2984.0,2840.0
20306,22 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2800.0,2800.0,2800.0
20477,24 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2820.0,2850.0,2850.0
20485,24 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3035.0,2900.0
20507,24 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2640.0,3021.0,2830.0
20666,25 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2860.0,2860.0,2860.0
20693,25 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2696.0,3008.0,2850.0
20855,26 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3000.0,2900.0
20999,27 Apr 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2850.0,2850.0
21005,27 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,1760.0,3040.0,3005.0
21023,27 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2632.0,2973.0,2805.0
21034,27 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2500.0,2857.0,2857.0
21187,28 Apr 17,Indore,Indore,Soyabean,Yellow,FAQ,2030.0,3025.0,2985.0
21204,28 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2695.0,2974.0,2835.0
21218,28 Apr 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2825.0,2861.0,2861.0
21297,29 Apr 17,Indore,Mhow,Soyabean,Other,FAQ,2848.0,3000.0,2925.0
21423,1 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1260.0,3030.0,3000.0
21437,1 May 17,Indore,Mhow,Soyabean,Other,FAQ,2721.0,2980.0,2850.0
21447,1 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2775.0,2775.0,2775.0
21525,2 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2815.0,2810.0
21531,2 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,3045.0,2995.0
21552,2 May 17,Indore,Mhow,Soyabean,Other,FAQ,2731.0,2966.0,2850.0
21724,3 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,2800.0,2800.0
21730,3 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1400.0,3040.0,2980.0
21750,3 May 17,Indore,Mhow,Soyabean,Other,FAQ,2726.0,2945.0,2835.0
21921,4 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2800.0,2800.0
21929,4 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1600.0,3020.0,2975.0
21948,4 May 17,Indore,Mhow,Soyabean,Other,FAQ,2701.0,3001.0,2850.0
21962,4 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2843.0,2875.0,2875.0
22099,5 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2882.0,2850.0
22106,5 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,3015.0,2950.0
22126,5 May 17,Indore,Mhow,Soyabean,Other,FAQ,2726.0,2940.0,2835.0
22143,5 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2200.0,2849.0,2800.0
22284,6 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2800.0,2800.0
22290,6 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1800.0,3025.0,2930.0
22308,6 May 17,Indore,Mhow,Soyabean,Other,FAQ,2770.0,2947.0,2860.0
22324,6 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2881.0,2881.0,2881.0
22489,8 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2875.0,2850.0
22494,8 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1800.0,3040.0,2990.0
22511,8 May 17,Indore,Mhow,Soyabean,Other,FAQ,2720.0,3007.0,2865.0
22662,9 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1210.0,3015.0,2965.0
22679,9 May 17,Indore,Mhow,Soyabean,Other,FAQ,2750.0,3007.0,2875.0
22697,9 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2750.0,2900.0,2801.0
22800,10 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1750.0,3030.0,2945.0
22890,11 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2800.0,2800.0
22893,11 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2985.0,2900.0
23047,12 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2760.0,2760.0,2760.0
23053,12 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1750.0,2970.0,2880.0
23071,12 May 17,Indore,Mhow,Soyabean,Other,FAQ,2706.0,2939.0,2825.0
23087,12 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2815.0,2860.0,2825.0
23218,13 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1700.0,3030.0,2925.0
23230,13 May 17,Indore,Mhow,Soyabean,Other,FAQ,2718.0,2929.0,2825.0
23241,13 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2751.0,2851.0,2841.0
23398,15 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2810.0,2810.0
23405,15 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1680.0,2945.0,2930.0
23424,15 May 17,Indore,Mhow,Soyabean,Other,FAQ,2711.0,2950.0,2830.0
23439,15 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,2815.0,2731.0
23603,16 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1910.0,2940.0,2790.0
23625,16 May 17,Indore,Mhow,Soyabean,Other,FAQ,2700.0,2879.0,2790.0
23642,16 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2750.0,2823.0,2771.0
23796,17 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1805.0,2940.0,2830.0
23817,17 May 17,Indore,Mhow,Soyabean,Other,FAQ,2708.0,2919.0,2815.0
23833,17 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2251.0,2830.0,2785.0
23981,18 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,2850.0,2800.0
23985,18 May 17,Indore,Indore,Soyabean,Yellow,FAQ,2600.0,2950.0,2850.0
24022,18 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2750.0,2839.0,2801.0
24172,19 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2925.0,2765.0
24196,19 May 17,Indore,Mhow,Soyabean,Other,FAQ,2670.0,2885.0,2780.0
24215,19 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2600.0,2841.0,2800.0
24356,20 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2800.0,2800.0
24363,20 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2865.0,2780.0
24384,20 May 17,Indore,Mhow,Soyabean,Other,FAQ,2670.0,2885.0,2780.0
24402,20 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,2815.0,2800.0
24501,21 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2700.0,2700.0
24580,22 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1550.0,2855.0,2855.0
24598,22 May 17,Indore,Mhow,Soyabean,Other,FAQ,2713.0,2972.0,2845.0
24611,22 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2700.0,2780.0,2759.0
24763,23 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2780.0,2780.0,2780.0
24769,23 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1666.0,2955.0,2855.0
24789,23 May 17,Indore,Mhow,Soyabean,Other,FAQ,2710.0,3011.0,2860.0
24809,23 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2625.0,2780.0,2741.0
24960,24 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2835.0,2835.0,2835.0
24968,24 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,2875.0,2750.0
24989,24 May 17,Indore,Mhow,Soyabean,Other,FAQ,2581.0,3000.0,2790.0
25007,24 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2599.0,2773.0,2675.0
25131,25 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2700.0,2700.0
25133,25 May 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,2875.0,2750.0
25269,26 May 17,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,2865.0,2780.0
25287,26 May 17,Indore,Mhow,Soyabean,Other,FAQ,2610.0,2901.0,2755.0
25306,26 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2301.0,2727.0,2727.0
25441,27 May 17,Indore,Indore,Soyabean,Yellow,FAQ,555.0,2895.0,2895.0
25450,27 May 17,Indore,Mhow,Soyabean,Other,FAQ,2629.0,2945.0,2790.0
25461,27 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2692.0,2732.0,2711.0
25603,29 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2600.0,2600.0,2600.0
25625,29 May 17,Indore,Mhow,Soyabean,Other,FAQ,2614.0,2991.0,2805.0
25802,30 May 17,Indore,Mhow,Soyabean,Other,FAQ,2602.0,2990.0,2795.0
25822,30 May 17,Indore,Sanwer,Soyabean,Yellow,FAQ,2551.0,2710.0,2710.0
25951,31 May 17,Indore,Gautampura,Soyabean,Other,FAQ,2675.0,2700.0,2700.0
25974,31 May 17,Indore,Mhow,Soyabean,Other,FAQ,2586.0,2976.0,2780.0
27158,12 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,2750.0,2750.0
27309,13 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2780.0,2780.0,2780.0
27581,15 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2775.0,2775.0,2775.0
27856,17 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2780.0,2780.0,2780.0
28048,19 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2807.0,2807.0,2807.0
28070,19 Jun 17,Indore,Mhow,Soyabean,Other,FAQ,2466.0,2781.0,2625.0
28263,20 Jun 17,Indore,Mhow,Soyabean,Other,FAQ,2587.0,2830.0,2710.0
28428,21 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2780.0,2828.0,2800.0
28433,21 Jun 17,Indore,Indore,Soyabean,Yellow,FAQ,800.0,2965.0,2865.0
28454,21 Jun 17,Indore,Mhow,Soyabean,Other,FAQ,2695.0,2837.0,2765.0
28620,22 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2775.0,2855.0,2800.0
28625,22 Jun 17,Indore,Indore,Soyabean,Yellow,FAQ,1125.0,2975.0,2840.0
28647,22 Jun 17,Indore,Mhow,Soyabean,Other,FAQ,2636.0,2860.0,2750.0
28810,23 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2815.0,2844.0,2825.0
28833,23 Jun 17,Indore,Mhow,Soyabean,Other,FAQ,2565.0,2885.0,2725.0
29090,26 Jun 17,Indore,Indore,Soyabean,Yellow,FAQ,1400.0,3025.0,2870.0
29170,27 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2825.0,2800.0
29174,27 Jun 17,Indore,Indore,Soyabean,Yellow,FAQ,500.0,3080.0,2870.0
29189,27 Jun 17,Indore,Mhow,Soyabean,Other,FAQ,2660.0,2950.0,2805.0
29380,28 Jun 17,Indore,Mhow,Soyabean,Other,FAQ,2623.0,2853.0,2740.0
29550,29 Jun 17,Indore,Gautampura,Soyabean,Other,FAQ,2825.0,2875.0,2825.0
29554,29 Jun 17,Indore,Indore,Soyabean,Yellow,FAQ,2600.0,2940.0,2850.0
29823,1 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2676.0,3000.0,2840.0
29940,3 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2650.0,2800.0,2750.0
29961,3 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2681.0,2845.0,2765.0
30080,4 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2785.0,2785.0,2785.0
30108,4 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2570.0,2900.0,2735.0
30220,5 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2450.0,2841.0,2800.0
30227,5 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,1600.0,2925.0,2800.0
30417,6 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2725.0,2775.0,2750.0
30424,6 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,620.0,2940.0,2800.0
30450,6 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2621.0,2900.0,2760.0
30620,7 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,2900.0,2800.0
30650,7 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2621.0,2900.0,2760.0
30813,8 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,2980.0,2840.0
30833,8 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2660.0,2910.0,2785.0
30994,10 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2745.0,2900.0,2850.0
31024,10 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2700.0,3010.0,2855.0
31197,11 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2881.0,2900.0,2900.0
31230,11 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2666.0,3013.0,2840.0
31413,12 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2910.0,2800.0
31443,12 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2641.0,2950.0,2795.0
31614,13 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2775.0,2750.0
31641,13 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2679.0,2928.0,2805.0
31800,14 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2650.0,2900.0,2800.0
31806,14 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,2990.0,2875.0
31824,14 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2651.0,2866.0,2760.0
31975,15 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2775.0,2888.0,2800.0
32004,15 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2693.0,2981.0,2840.0
32131,16 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,2800.0,2800.0
32207,17 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2660.0,2895.0,2800.0
32212,17 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,3900.0,3900.0
32235,17 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2636.0,2879.0,2760.0
32422,18 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2680.0,2885.0,2800.0
32429,18 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,2000.0,3015.0,2870.0
32457,18 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2651.0,2952.0,2800.0
32641,19 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2776.0,2860.0,2800.0
32648,19 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,2855.0,2955.0,2955.0
32675,19 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2699.0,2930.0,2875.0
32858,20 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2750.0,2880.0,2800.0
32863,20 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,2955.0,2845.0
33088,21 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2646.0,2888.0,2770.0
33247,22 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2940.0,2830.0
33267,22 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2629.0,2885.0,2760.0
33646,25 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2550.0,3000.0,2800.0
33679,25 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2646.0,2860.0,2755.0
33856,26 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2707.0,2835.0,2750.0
34043,27 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2880.0,2810.0
34067,27 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2651.0,2905.0,2780.0
34196,28 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2655.0,2800.0,2750.0
34202,28 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2885.0,2845.0
34213,28 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2650.0,2877.0,2765.0
34371,29 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2880.0,2800.0
34379,29 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,1280.0,2905.0,2860.0
34397,29 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2621.0,2921.0,2770.0
34525,30 Jul 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2890.0,2850.0
34598,31 Jul 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2900.0,2845.0
34618,31 Jul 17,Indore,Mhow,Soyabean,Other,FAQ,2700.0,2940.0,2820.0
34778,1 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2845.0,2800.0
34786,1 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1820.0,2905.0,2830.0
34809,1 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2700.0,2949.0,2825.0
35003,2 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2650.0,2894.0,2775.0
35191,3 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2870.0,2750.0
35198,3 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2865.0,2865.0
35225,3 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2697.0,2879.0,2790.0
35406,4 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2810.0,2800.0
35413,4 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,2830.0,2830.0
35441,4 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2710.0,2847.0,2780.0
35609,5 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2715.0,2720.0,2720.0
35616,5 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2925.0,2830.0
35646,5 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2680.0,2860.0,2770.0
35828,8 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2720.0,2793.0,2730.0
35831,8 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1605.0,2880.0,2760.0
35972,9 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2794.0,2720.0
35977,9 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2905.0,2855.0
35996,9 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2709.0,2887.0,2795.0
36150,10 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2700.0,2860.0,2800.0
36155,10 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2910.0,2880.0
36181,10 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2677.0,2933.0,2805.0
36340,11 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2738.0,2750.0,2745.0
36346,11 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,2895.0,2820.0
36371,11 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2666.0,2936.0,2800.0
36529,12 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2389.0,2825.0,2800.0
36534,12 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1100.0,2985.0,2965.0
36554,12 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2725.0,2951.0,2840.0
36723,14 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1800.0,2985.0,2920.0
36846,15 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2740.0,2900.0,2800.0
36902,16 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2775.0,2910.0,2800.0
36908,16 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1750.0,3015.0,2990.0
36931,16 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2781.0,2995.0,2890.0
37109,17 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2931.0,2850.0
37135,17 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2769.0,3009.0,2890.0
37256,18 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3000.0,2900.0
37262,18 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1600.0,3035.0,3015.0
37285,18 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2701.0,3065.0,2885.0
37460,19 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1505.0,3030.0,3020.0
37484,19 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2795.0,3085.0,2940.0
37574,20 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2840.0,2850.0,2840.0
37749,22 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2705.0,2850.0,2800.0
37755,22 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1200.0,3050.0,3020.0
37780,22 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2699.0,3100.0,2990.0
37924,23 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1125.0,3100.0,3070.0
37948,23 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2725.0,3116.0,2920.0
38112,24 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,2810.0,2810.0
38118,24 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1500.0,3120.0,3080.0
38141,24 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2711.0,3125.0,2920.0
38377,26 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2740.0,3080.0,3000.0
38397,26 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2773.0,3195.0,2985.0
38578,28 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2800.0,3005.0,2850.0
38583,28 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,3135.0,3075.0
38604,28 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2681.0,3190.0,2935.0
38793,29 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2710.0,2950.0,2850.0
38799,29 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1105.0,3100.0,3050.0
38826,29 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2691.0,3045.0,2870.0
39004,30 Aug 17,Indore,Gautampura,Soyabean,Other,FAQ,2740.0,2740.0,2740.0
39009,30 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,2500.0,3080.0,2980.0
39034,30 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2621.0,3050.0,2835.0
39188,31 Aug 17,Indore,Indore,Soyabean,Yellow,FAQ,1100.0,3075.0,2955.0
39212,31 Aug 17,Indore,Mhow,Soyabean,Other,FAQ,2731.0,3055.0,2895.0
39405,1 Sep 17,Indore,Mhow,Soyabean,Other,FAQ,2700.0,3090.0,2895.0
39530,2 Sep 17,Indore,Indore,Soyabean,Yellow,FAQ,1000.0,3721.0,2980.0
39535,2 Sep 17,Indore,Mhow,Soyabean,Other,FAQ,2817.0,3090.0,2950.0
